id,msg_id,tag,author
997,2435,cont,aasmr

998,2436,negative,aasmr

999,2436,negative,aasmr

1000,2436,negative,aasmr

1001,2437,negative,aasmr

1002,2437,cont,aasmr

1003,2438,cont,aasmr

1004,2439,negative,aasmr

1005,2439,cont,aasmr

1006,2440,negative,aasmr

1007,2440,negative,aasmr

1008,2440,cont,aasmr

1009,2441,negative,aasmr

1010,2441,negative,aasmr

1011,2441,negative,aasmr

1012,2442,cont,aasmr

1013,2443,cont,aasmr

1014,2444,cont,aasmr

1015,2445,cont,aasmr

1016,2446,cont,aasmr

1017,2447,cont,aasmr

1018,2448,cont,aasmr

1019,2449,negative,aasmr

1020,2450,cont,aasmr

1021,2451,cont,aasmr

1022,2452,cont,aasmr

1023,2453,cont,aasmr

1024,2454,cont,aasmr

1025,2455,cont,aasmr

1026,2456,cont,aasmr

1027,2457,cont,aasmr

1028,2459,cont,aasmr

1029,2460,cont,aasmr

1030,2461,cont,aasmr

1031,2462,cont,aasmr

1032,2463,cont,aasmr

1033,2464,cont,aasmr

1034,2465,cont,aasmr

1035,2466,cont,aasmr

1036,2467,cont,aasmr

1037,2468,cont,aasmr

1038,2469,negative,aasmr

1039,2470,cont,aasmr

1040,2471,cont,aasmr

1041,2472,cont,aasmr

1042,2473,cont,aasmr

1043,2474,cont,aasmr

1044,2475,cont,aasmr

1045,2476,cont,aasmr

1046,2477,cont,aasmr

1047,2478,cont,aasmr

1048,2479,cont,aasmr

1049,2480,cont,aasmr

1050,2481,negative,aasmr

1051,2482,cont,aasmr

1052,2483,cont,aasmr

1053,2484,cont,aasmr

1054,2485,cont,aasmr

1055,2486,cont,aasmr

1056,2487,cont,aasmr

1057,2488,cont,aasmr

1058,2489,cont,aasmr

1059,2490,cont,aasmr

1060,2491,cont,aasmr

1061,2492,cont,aasmr

1062,2493,cont,aasmr

1063,2494,negative,aasmr

1064,2495,cont,aasmr

1065,2496,negative,aasmr

1066,2497,cont,aasmr

1067,2498,cont,aasmr

1068,2499,cont,aasmr

1069,2500,negative,aasmr

1070,2501,cont,aasmr

1071,2502,negative,aasmr

1072,2503,cont,aasmr

1073,2504,cont,aasmr

1074,2505,negative,aasmr

1075,2506,negative,aasmr

1076,2507,cont,aasmr

1077,2508,cont,aasmr

1078,2509,cont,aasmr

1079,2510,cont,aasmr

1080,2511,cont,aasmr

1081,2512,cont,aasmr

1082,2513,cont,aasmr

1083,2514,cont,aasmr

1084,2515,cont,aasmr

1085,2516,cont,aasmr

1086,2517,cont,aasmr

1087,2518,cont,aasmr

1088,2519,cont,aasmr

1089,2521,cont,aasmr

1090,2522,cont,aasmr

1091,2523,cont,aasmr

1092,2524,cont,aasmr

1093,2525,cont,aasmr

1094,2526,cont,aasmr

1095,2527,cont,aasmr

1096,2528,cont,aasmr

1097,2529,cont,aasmr

1098,2530,negative,aasmr

1099,2531,cont,aasmr

1100,2520,negative,aasmr

1101,2532,cont,aasmr

1102,2533,cont,aasmr

1103,2534,negative,aasmr

1104,2534,negative,aasmr

1105,2534,negative,aasmr

1106,2534,negative,aasmr

1107,2534,negative,aasmr

1108,2534,negative,aasmr

1109,2534,negative,aasmr

1110,2534,negative,aasmr

1111,2534,negative,aasmr

1112,2534,negative,aasmr

1113,2534,cont,aasmr

1114,2535,cont,aasmr

1115,2536,cont,aasmr

1116,2537,cont,aasmr

1117,2538,cont,aasmr

1118,2539,cont,aasmr

1119,2540,negative,aasmr

1120,2541,cont,aasmr

1121,2542,negative,aasmr

1122,2543,negative,aasmr

1123,2544,cont,aasmr

1124,2545,cont,aasmr

1125,2546,negative,aasmr

1126,2547,cont,aasmr

1127,2548,cont,aasmr

1128,2549,cont,aasmr

1129,2550,cont,aasmr

1130,2551,cont,aasmr

1131,2552,cont,aasmr

1132,2553,cont,aasmr

1133,2554,cont,aasmr

1134,2555,cont,aasmr

1135,2556,cont,aasmr

1136,2557,cont,aasmr

1137,2558,cont,aasmr

1138,2559,negative,aasmr

1139,2560,cont,aasmr

1140,2561,negative,aasmr

1141,2562,cont,aasmr

1142,2563,negative,aasmr

1143,2563,negative,aasmr

1144,2564,cont,aasmr

1145,2565,cont,aasmr

1146,2566,cont,aasmr

1147,2567,cont,aasmr

1148,2568,cont,aasmr

1149,2569,cont,aasmr

1150,2570,cont,aasmr

1151,2571,cont,aasmr

1152,2572,cont,aasmr

1153,2573,cont,aasmr

1154,2574,negative,aasmr

1155,2575,cont,aasmr

1156,2576,cont,aasmr

1157,2577,cont,aasmr

1158,2578,cont,aasmr

1159,2579,cont,aasmr

1160,2580,cont,aasmr

1161,2581,cont,aasmr

1162,2582,cont,aasmr

1163,2583,negative,aasmr

1164,2584,cont,aasmr

1165,2585,cont,aasmr

1166,2586,cont,aasmr

1167,2587,cont,aasmr

1168,2588,cont,aasmr

1169,2589,cont,aasmr

1170,2590,cont,aasmr

1171,2591,cont,aasmr

1172,2592,cont,aasmr

1173,2593,cont,aasmr

1174,2594,cont,aasmr

1175,2595,cont,aasmr

1176,2596,cont,aasmr

1177,2597,cont,aasmr

1178,2598,cont,aasmr

1179,2599,cont,aasmr

1180,2600,cont,aasmr

1181,2601,cont,aasmr

1182,2602,cont,aasmr

1183,2603,cont,aasmr

1184,2604,cont,aasmr

1185,2605,cont,aasmr

1186,2606,cont,aasmr

1187,2607,cont,aasmr

1188,2608,negative,aasmr

1189,2608,negative,aasmr

1190,2608,negative,aasmr

1191,2608,negative,aasmr

1192,2608,negative,aasmr

1193,2609,cont,aasmr

1194,2610,cont,aasmr

1195,2611,cont,aasmr

1196,2612,cont,aasmr

1197,2613,negative,aasmr

1198,2614,cont,aasmr

1199,2615,cont,aasmr

1200,2616,negative,aasmr

1201,2617,cont,aasmr

1202,2618,negative,aasmr

1203,2619,cont,aasmr

1204,2620,cont,aasmr

1205,2621,negative,aasmr

1206,2622,cont,aasmr

1207,2623,negative,aasmr

1208,2624,cont,aasmr

1209,2625,cont,aasmr

1210,2626,cont,aasmr

1211,2627,cont,aasmr

1212,2628,cont,aasmr

1213,2629,cont,aasmr

1214,2630,negative,aasmr

1215,2631,cont,aasmr

1216,2632,cont,aasmr

1217,2633,cont,aasmr

1218,2634,cont,aasmr

1219,2635,cont,aasmr

1220,2636,cont,aasmr

1221,2637,cont,aasmr

1222,2638,cont,aasmr

1223,2639,cont,aasmr

1224,2640,cont,aasmr

1225,2641,negative,aasmr

1226,2642,cont,aasmr

1227,2643,cont,aasmr

1228,2644,cont,aasmr

1229,2645,cont,aasmr

1230,2646,cont,aasmr

1231,2647,cont,aasmr

1232,2648,cont,aasmr

1233,2649,cont,aasmr

1234,2650,cont,aasmr

1235,2651,cont,aasmr

1236,2652,cont,aasmr

1237,2653,cont,aasmr

1238,2654,cont,aasmr

1239,2655,cont,aasmr

1240,2656,cont,aasmr

1241,2657,cont,aasmr

1242,2658,cont,aasmr

1243,2659,cont,aasmr

1244,2660,cont,aasmr

1245,2661,cont,aasmr

1246,2662,cont,aasmr

1247,2663,cont,aasmr

1248,2664,cont,aasmr

1249,2665,negative,aasmr

1250,2666,cont,aasmr

1251,2667,cont,aasmr

1252,2668,cont,aasmr

1253,2669,cont,aasmr

1254,2670,cont,aasmr

1255,2671,cont,aasmr

1256,2672,cont,aasmr

1257,2673,cont,aasmr

1258,2674,cont,aasmr

1259,2675,negative,aasmr

1260,2676,cont,aasmr

1261,2677,negative,aasmr

1262,2678,cont,aasmr

1263,2679,negative,aasmr

1264,2680,cont,aasmr

1265,2681,cont,aasmr

1266,2682,negative,aasmr

1267,2683,cont,aasmr

1268,2684,cont,aasmr

1269,2685,cont,aasmr

1270,2686,cont,aasmr

1271,2687,cont,aasmr

1272,2688,cont,aasmr

1273,2689,cont,aasmr

1274,2690,cont,aasmr

1275,2691,negative,aasmr

1276,2691,negative,aasmr

1277,2691,negative,aasmr

1278,2691,negative,aasmr

1279,2691,negative,aasmr

1280,2691,negative,aasmr

1281,2691,negative,aasmr

1282,2691,negative,aasmr

1283,2691,cont,aasmr

1284,2692,cont,aasmr

1285,2693,cont,aasmr

1286,2694,cont,aasmr

1287,2695,cont,aasmr

1288,2696,cont,aasmr

1289,2697,negative,aasmr

1290,2697,negative,aasmr

1291,2698,cont,aasmr

1292,2699,cont,aasmr

1293,2700,cont,aasmr

1294,2701,cont,aasmr

1295,2702,cont,aasmr

1296,2703,negative,aasmr

1297,2704,cont,aasmr

1298,2705,cont,aasmr

1299,2706,cont,aasmr

1300,2707,cont,aasmr

1301,2708,cont,aasmr

1302,2709,cont,aasmr

1303,2710,cont,aasmr

1304,2711,cont,aasmr

1305,2712,cont,aasmr

1306,2713,cont,aasmr

1307,2714,cont,aasmr

1308,2715,cont,aasmr

1309,2716,cont,aasmr

1310,2717,negative,aasmr

1311,2718,cont,aasmr

1312,2719,cont,aasmr

1313,2720,cont,aasmr

1314,2721,cont,aasmr

1315,2722,negative,aasmr

1316,2723,cont,aasmr

1317,2724,cont,aasmr

1318,2725,cont,aasmr

1319,2726,cont,aasmr

1320,2727,cont,aasmr

1321,2728,cont,aasmr

1322,2729,cont,aasmr

1323,2730,cont,aasmr

1324,2731,cont,aasmr

1325,2732,cont,aasmr

1326,2733,cont,aasmr

1327,2734,cont,aasmr

1328,2735,cont,aasmr

1329,2736,negative,aasmr

1330,2737,negative,aasmr

1331,2738,negative,aasmr

1332,2739,cont,aasmr

1333,2740,cont,aasmr

1334,2741,cont,aasmr

1335,2742,cont,aasmr

1336,2743,cont,aasmr

1337,2744,negative,aasmr

1338,2745,cont,aasmr

1339,2746,cont,aasmr

1340,2747,cont,aasmr

1341,2748,cont,aasmr

1342,2749,cont,aasmr

1343,2750,cont,aasmr

1344,2751,cont,aasmr

1345,2752,cont,aasmr

1346,2753,cont,aasmr

1347,2754,cont,aasmr

1348,2755,cont,aasmr

1349,2756,cont,aasmr

1350,2758,cont,aasmr

1351,2759,cont,aasmr

1352,2760,cont,aasmr

1353,2761,negative,aasmr

1354,2762,negative,aasmr

1355,2763,cont,aasmr

1356,2764,cont,aasmr

1357,2765,cont,aasmr

1358,2766,cont,aasmr

1359,2767,cont,aasmr

1360,2768,cont,aasmr

1361,2769,cont,aasmr

1362,2770,cont,aasmr

1363,2771,cont,aasmr

1364,2772,negative,aasmr

1365,2773,negative,aasmr

1366,2774,cont,aasmr

1367,2775,cont,aasmr

1368,2776,negative,aasmr

1369,2777,cont,aasmr

1370,2778,cont,aasmr

1371,2779,cont,aasmr

1372,2780,cont,aasmr

1373,2781,cont,aasmr

1374,2782,cont,aasmr

1375,2783,cont,aasmr

1376,2784,negative,aasmr

1377,2785,cont,aasmr

1378,2786,cont,aasmr

1379,2787,negative,aasmr

1380,2788,cont,aasmr

1381,2789,cont,aasmr

1382,2790,cont,aasmr

1383,2791,cont,aasmr

1384,2792,cont,aasmr

1385,2793,cont,aasmr

1386,2794,cont,aasmr

1387,2795,cont,aasmr

1388,2796,cont,aasmr

1389,2797,negative,aasmr

1390,2798,cont,aasmr

1391,2799,cont,aasmr

1392,2800,cont,aasmr

1393,2801,cont,aasmr

1394,2802,negative,aasmr

1395,2803,cont,aasmr

1396,2804,cont,aasmr

1397,2805,cont,aasmr

1398,2806,cont,aasmr

1399,2807,cont,aasmr

1400,2808,negative,aasmr

1401,2809,cont,aasmr

1402,2810,cont,aasmr

1403,2811,cont,aasmr

1404,2812,cont,aasmr

1405,2813,cont,aasmr

1406,2814,cont,aasmr

1407,2815,negative,aasmr

1408,2816,cont,aasmr

1409,2817,cont,aasmr

1410,2818,cont,aasmr

1411,2819,negative,aasmr

1412,2820,cont,aasmr

1413,2821,cont,aasmr

1414,2822,cont,aasmr

1415,2823,cont,aasmr

1416,2824,cont,aasmr

1417,2825,cont,aasmr

1418,2826,cont,aasmr

1419,2827,cont,aasmr

1420,2828,cont,aasmr

1421,2829,cont,aasmr

1422,2830,cont,aasmr

1423,2831,negative,aasmr

1424,2831,negative,aasmr

1425,2832,cont,aasmr

1426,2833,cont,aasmr

1427,2834,cont,aasmr

1428,2835,negative,aasmr

1429,2835,cont,aasmr

1430,2836,cont,aasmr

1431,2837,cont,aasmr

1432,2838,cont,aasmr

1433,2839,cont,aasmr

1434,2840,cont,aasmr

1435,2841,cont,aasmr

1436,2842,cont,aasmr

1437,2843,cont,aasmr

1438,2844,cont,aasmr

1439,2845,cont,aasmr

1440,2846,negative,aasmr

1441,2847,negative,aasmr

1442,2848,cont,aasmr

1443,2849,cont,aasmr

1444,2850,cont,aasmr

1445,2851,cont,aasmr

1446,2852,cont,aasmr

1447,2853,cont,aasmr

1448,2854,negative,aasmr

1449,2855,cont,aasmr

1450,2856,cont,aasmr

1451,2857,cont,aasmr

1452,2858,cont,aasmr

1453,2859,cont,aasmr

1454,2860,negative,aasmr

1455,2860,cont,aasmr

1456,2861,cont,aasmr

1457,2862,cont,aasmr

1458,2863,cont,aasmr

1459,2864,cont,aasmr

1460,2865,cont,aasmr

1461,2866,negative,aasmr

1462,2867,cont,aasmr

1463,2868,cont,aasmr

1464,2869,cont,aasmr

1465,2870,cont,aasmr

1466,2871,cont,aasmr

1467,2872,cont,aasmr

1468,2873,cont,aasmr

1469,2874,cont,aasmr

1470,2875,negative,aasmr

1471,2876,cont,aasmr

1472,2877,cont,aasmr

1473,2878,cont,aasmr

1474,2879,cont,aasmr

1475,2880,cont,aasmr

1476,2881,cont,aasmr

1477,2882,cont,aasmr

1478,2883,cont,aasmr

1479,2884,cont,aasmr

1480,2885,cont,aasmr

1481,2886,cont,aasmr

1482,2887,cont,aasmr

1483,2888,cont,aasmr

1484,2889,cont,aasmr

1485,2890,negative,aasmr

1486,2891,cont,aasmr

1487,2892,cont,aasmr

1488,2893,cont,aasmr

1489,2894,cont,aasmr

1490,2895,cont,aasmr

1491,2896,negative,aasmr

1492,2897,cont,aasmr

1493,2898,cont,aasmr

1494,2899,cont,aasmr

1495,2900,cont,aasmr

1496,2901,cont,aasmr

1497,2902,negative,aasmr

1498,2903,cont,aasmr

1499,2904,cont,aasmr

1500,2905,cont,aasmr

1501,2906,cont,aasmr

1502,2907,cont,aasmr

1503,2908,negative,aasmr

1504,2908,negative,aasmr

1505,2909,cont,aasmr

1506,2910,cont,aasmr

1507,2911,cont,aasmr

1508,2912,cont,aasmr

1509,2913,cont,aasmr

1510,2914,cont,aasmr

1511,2915,cont,aasmr

1512,2916,cont,aasmr

1513,2917,cont,aasmr

1514,2918,cont,aasmr

1515,2919,cont,aasmr

1516,2920,cont,aasmr

1517,2921,cont,aasmr

1518,2922,cont,aasmr

1519,2923,cont,aasmr

1520,2924,cont,aasmr

1521,2925,cont,aasmr

1522,2926,cont,aasmr

1523,2927,cont,aasmr

1524,2928,cont,aasmr

1525,2929,cont,aasmr

1526,2930,cont,aasmr

1527,2931,cont,aasmr

1528,2932,cont,aasmr

1529,2933,cont,aasmr

1530,2934,cont,aasmr

1531,2935,cont,aasmr

1532,2936,cont,aasmr

1533,2937,cont,aasmr

1534,2938,cont,aasmr

1535,2939,cont,aasmr

1536,2940,cont,aasmr

1537,2941,negative,aasmr

1538,2942,cont,aasmr

1539,2943,negative,aasmr

1540,2944,cont,aasmr

1541,2945,cont,aasmr

1542,2946,cont,aasmr

1543,2947,cont,aasmr

1544,2948,cont,aasmr

1545,2949,negative,aasmr

1546,2949,negative,aasmr

1547,2950,cont,aasmr

1548,2951,cont,aasmr

1549,2952,negative,aasmr

1550,2953,cont,aasmr

1551,2954,cont,aasmr

1552,2955,cont,aasmr

1553,2956,cont,aasmr

1554,2957,cont,aasmr

1555,2958,cont,aasmr

1556,2959,negative,aasmr

1557,2960,cont,aasmr

1558,2961,cont,aasmr

1559,2962,cont,aasmr

1560,2963,cont,aasmr

1561,2964,cont,aasmr

1562,2965,cont,aasmr

1563,2966,negative,aasmr

1564,2967,cont,aasmr

1565,2968,cont,aasmr

1566,2969,cont,aasmr

1567,2970,negative,aasmr

1568,2971,cont,aasmr

1569,2972,cont,aasmr

1570,2973,cont,aasmr

1571,2974,cont,aasmr

1572,2975,cont,aasmr

1573,2976,cont,aasmr

1574,2977,cont,aasmr

1575,2978,cont,aasmr

1576,2979,cont,aasmr

1577,2980,cont,aasmr

1578,2981,cont,aasmr

1579,2982,negative,aasmr

1580,2983,cont,aasmr

1581,2984,negative,aasmr

1582,2985,cont,aasmr

1583,2986,cont,aasmr

1584,2987,cont,aasmr

1585,2988,cont,aasmr

1586,2989,cont,aasmr

1587,2990,cont,aasmr

1588,2991,cont,aasmr

1589,2992,cont,aasmr

1590,2993,cont,aasmr

1591,2994,cont,aasmr

1592,2995,cont,aasmr

1593,2996,cont,aasmr

1594,2997,cont,aasmr

1595,2998,cont,aasmr

1596,2999,cont,aasmr

1597,3000,negative,aasmr

1598,3001,cont,aasmr

1599,3002,cont,aasmr

1600,3003,cont,aasmr

1601,3004,cont,aasmr

1602,3005,cont,aasmr

1603,3006,cont,aasmr

1604,3007,cont,aasmr

1605,3008,cont,aasmr

1606,3009,cont,aasmr

1607,3010,cont,aasmr

1608,3011,cont,aasmr

1609,3012,cont,aasmr

1610,3013,cont,aasmr

1611,3014,cont,aasmr

1612,3015,cont,aasmr

1613,3016,cont,aasmr

1614,3017,negative,aasmr

1615,3018,cont,aasmr

1616,3019,cont,aasmr

1617,3020,cont,aasmr

1618,3021,negative,aasmr

1619,3022,cont,aasmr

1620,3023,cont,aasmr

1621,3024,cont,aasmr

1622,3025,cont,aasmr

1623,3026,cont,aasmr

1624,3027,cont,aasmr

1625,3028,cont,aasmr

1626,3029,cont,aasmr

1627,3030,cont,aasmr

1628,3031,cont,aasmr

1629,3032,cont,aasmr

1630,3033,negative,aasmr

1631,3034,cont,aasmr

1632,3035,cont,aasmr

1633,3036,cont,aasmr

1634,3037,cont,aasmr

1635,3038,cont,aasmr

1636,3039,cont,aasmr

1637,3040,negative,aasmr

1638,3041,cont,aasmr

1639,3042,cont,aasmr

1640,3043,negative,aasmr

1641,3044,cont,aasmr

1642,3045,cont,aasmr

1643,3046,cont,aasmr

1644,3047,cont,aasmr

1645,3048,cont,aasmr

1646,3049,cont,aasmr

1647,3050,cont,aasmr

1648,3051,cont,aasmr

1649,3052,cont,aasmr

1650,3053,cont,aasmr

1651,3054,cont,aasmr

1652,3055,cont,aasmr

1653,3056,cont,aasmr

1654,3057,negative,aasmr

1655,3058,cont,aasmr

1656,3059,cont,aasmr

1657,3060,cont,aasmr

1658,3061,cont,aasmr

1659,3062,cont,aasmr

1660,3063,negative,aasmr

1661,3064,cont,aasmr

1662,3065,cont,aasmr

1663,3066,cont,aasmr

1664,3067,cont,aasmr

1665,3068,cont,aasmr

1666,3069,cont,aasmr

1667,3070,cont,aasmr

1668,3071,negative,aasmr

1669,3072,cont,aasmr

1670,3073,cont,aasmr

1671,3074,cont,aasmr

1672,3075,cont,aasmr

1673,3076,cont,aasmr

1674,3077,cont,aasmr

1675,3078,negative,aasmr

1676,3078,negative,aasmr

1677,3078,negative,aasmr

1678,3078,negative,aasmr

1679,3078,negative,aasmr

1680,3078,negative,aasmr

1681,3079,negative,aasmr

1682,3080,cont,aasmr

1683,3081,negative,aasmr

1684,3082,cont,aasmr

1685,3083,cont,aasmr

1686,3085,cont,aasmr

1687,3086,cont,aasmr

1688,3087,cont,aasmr

1689,3088,cont,aasmr

1690,3089,cont,aasmr

1691,3090,cont,aasmr

1692,3091,cont,aasmr

1693,3092,cont,aasmr

1694,3093,cont,aasmr

1695,3094,cont,aasmr

1696,3095,cont,aasmr

1697,3096,cont,aasmr

1698,3097,cont,aasmr

1699,3098,negative,aasmr

1700,3099,cont,aasmr

1701,3100,cont,aasmr

1702,3101,cont,aasmr

1703,3102,negative,aasmr

1704,3103,cont,aasmr

1705,3104,cont,aasmr

1706,3105,cont,aasmr

1707,3106,cont,aasmr

1708,3107,cont,aasmr

1709,3108,cont,aasmr

1710,3109,cont,aasmr

1711,3110,cont,aasmr

1712,3111,cont,aasmr

1713,3112,cont,aasmr

1714,3113,cont,aasmr

1715,3114,cont,aasmr

1716,3115,cont,aasmr

1717,3116,negative,aasmr

1718,3116,negative,aasmr

1719,3116,negative,aasmr

1720,3117,cont,aasmr

1721,3118,negative,aasmr

1722,3118,negative,aasmr

1723,3119,cont,aasmr

1724,3120,cont,aasmr

1725,3121,cont,aasmr

1726,3122,cont,aasmr

1727,3123,cont,aasmr

1728,3124,negative,aasmr

1729,3124,negative,aasmr

1730,3125,negative,aasmr

1731,3126,cont,aasmr

1732,3127,cont,aasmr

1733,3128,cont,aasmr

1734,3129,negative,aasmr

1735,3130,negative,aasmr

1736,3131,cont,aasmr

1737,3132,cont,aasmr

1738,3133,cont,aasmr

1739,3134,negative,aasmr

1740,3135,cont,aasmr

1741,3136,cont,aasmr

1742,3137,cont,aasmr

1743,3138,cont,aasmr

1744,3139,cont,aasmr

1745,3140,cont,aasmr

1746,3141,cont,aasmr

1747,3142,cont,aasmr

1748,3144,negative,aasmr

1749,3145,negative,aasmr

1750,3146,cont,aasmr

1751,3147,cont,aasmr

1752,3148,cont,aasmr

1753,3149,cont,aasmr

1754,3150,cont,aasmr

1755,3151,cont,aasmr

1756,3152,cont,aasmr

1757,3153,cont,aasmr

1758,3154,cont,aasmr

1759,3155,cont,aasmr

1760,3156,cont,aasmr

1761,3157,cont,aasmr

1762,3158,cont,aasmr

1763,3159,negative,aasmr

1764,3159,negative,aasmr

1765,3159,negative,aasmr

1766,3159,negative,aasmr

1767,3159,negative,aasmr

1768,3159,negative,aasmr

1769,3160,negative,aasmr

1770,3161,cont,aasmr

1771,3162,cont,aasmr

1772,3163,cont,aasmr

1773,3164,negative,aasmr

1774,3165,negative,aasmr

1775,3165,negative,aasmr

1776,3165,negative,aasmr

1777,3165,negative,aasmr

1778,3166,cont,aasmr

1779,3167,cont,aasmr

1780,3168,negative,aasmr

1781,3169,cont,aasmr

1782,3170,negative,aasmr

1783,3171,negative,aasmr

1784,3172,cont,aasmr

1785,3173,negative,aasmr

1786,3174,cont,aasmr

1787,3175,negative,aasmr

1788,3176,cont,aasmr

1789,3177,cont,aasmr

1790,3178,cont,aasmr

1791,3179,cont,aasmr

1792,3180,cont,aasmr

1793,3181,cont,aasmr

1794,3182,cont,aasmr

1795,3183,cont,aasmr

1796,3184,cont,aasmr

1797,3185,negative,aasmr

1798,3186,cont,aasmr

1799,3187,cont,aasmr

1800,3188,cont,aasmr

1801,3189,cont,aasmr

1802,3190,cont,aasmr

1803,3191,cont,aasmr

1804,3192,negative,aasmr

1805,3193,cont,aasmr

1806,3194,negative,aasmr

1807,3195,cont,aasmr

1808,3196,negative,aasmr

1809,3197,cont,aasmr

1810,3198,cont,aasmr

1811,3199,cont,aasmr

1812,3200,cont,aasmr

1813,3201,negative,aasmr

1814,3201,cont,aasmr

1815,3202,cont,aasmr

1816,3203,cont,aasmr

1817,3204,cont,aasmr

1818,3205,cont,aasmr

1819,3206,cont,aasmr

1820,3207,negative,aasmr

1821,3207,negative,aasmr

1822,3208,cont,aasmr

1823,3209,cont,aasmr

1824,3210,cont,aasmr

1825,3211,cont,aasmr

1826,3212,cont,aasmr

1827,3213,cont,aasmr

1828,3214,cont,aasmr

1829,3215,cont,aasmr

1830,3216,cont,aasmr

1831,3217,cont,aasmr

1832,3218,cont,aasmr

1833,3219,cont,aasmr

1834,3220,cont,aasmr

1835,3221,cont,aasmr

1836,3222,cont,aasmr

1837,3223,cont,aasmr

1838,3224,cont,aasmr

1839,3225,cont,aasmr

1840,3226,negative,aasmr

1841,3226,negative,aasmr

1842,3227,cont,aasmr

1843,3228,cont,aasmr

1844,3229,cont,aasmr

1845,3230,cont,aasmr

1846,3231,cont,aasmr

1847,3232,cont,aasmr

1848,3233,cont,aasmr

1849,3234,cont,aasmr

1850,3235,cont,aasmr

1851,3236,cont,aasmr

1852,3237,cont,aasmr

1853,3238,cont,aasmr

1854,3239,cont,aasmr

1855,3240,cont,aasmr

1856,3241,cont,aasmr

1857,3242,cont,aasmr

1858,3243,cont,aasmr

1859,3244,cont,aasmr

1860,3245,cont,aasmr

1861,3246,negative,aasmr

1862,3247,cont,aasmr

1863,3248,cont,aasmr

1864,3249,cont,aasmr

1865,3250,cont,aasmr

1866,3251,cont,aasmr

1867,3252,cont,aasmr

1868,3253,cont,aasmr

1869,3254,cont,aasmr

1870,3255,cont,aasmr

1871,3256,cont,aasmr

1872,3257,cont,aasmr

1873,3258,cont,aasmr

1874,3259,cont,aasmr

1875,3260,cont,aasmr

1876,3261,cont,aasmr

1877,3262,cont,aasmr

1878,3263,cont,aasmr

1879,3264,cont,aasmr

1880,3265,negative,aasmr

1881,3266,cont,aasmr

1882,3267,negative,aasmr

1883,3268,cont,aasmr

1884,3269,cont,aasmr

1885,3270,cont,aasmr

1886,3271,cont,aasmr

1887,3272,cont,aasmr

1888,3273,cont,aasmr

1889,3274,cont,aasmr

1890,3275,cont,aasmr

1891,3276,negative,aasmr

1892,3277,cont,aasmr

1893,3278,negative,aasmr

1894,3279,cont,aasmr

1895,3280,negative,aasmr

1896,3281,cont,aasmr

1897,3282,cont,aasmr

1898,3283,cont,aasmr

1899,3284,cont,aasmr

1900,3285,cont,aasmr

1901,3286,cont,aasmr

1902,3287,cont,aasmr

1903,3288,cont,aasmr

1904,3289,cont,aasmr

1905,3290,cont,aasmr

1906,3291,cont,aasmr

1907,3292,cont,aasmr

1908,3293,cont,aasmr

1909,3294,negative,aasmr

1910,3295,cont,aasmr

1911,3296,cont,aasmr

1912,3297,negative,aasmr

1913,3298,cont,aasmr

1914,3299,cont,aasmr

1915,3300,cont,aasmr

1916,3301,cont,aasmr

1917,3302,cont,aasmr

1918,3303,negative,aasmr

1919,3303,negative,aasmr

1920,3304,cont,aasmr

1921,3305,cont,aasmr

1922,3306,cont,aasmr

1923,3307,cont,aasmr

1924,3308,cont,aasmr

1925,3309,cont,aasmr

1926,3310,cont,aasmr

1927,3311,cont,aasmr

1928,3312,cont,aasmr

